Public Key gen UE(us),Shared Key gen UE(us),Total
120.6110001,255.463,376.0740001
120.148,267.2970001,387.445
122.111,255.519,377.63
119.982,255.555,375.537
120.185,255.26,375.445
119.8149999,255.556,375.3709999
120.055,255.186,375.241
120.0190001,255.593,375.6120001
119.704,255.648,375.352
120.166,255.5,375.666
119.797,255.296,375.093
119.9449999,255.574,375.5189999
130.037,256.537,386.574
120.87,255.574,376.444
120.2220001,255.4819999,375.704
119.9439999,255.426,375.3699999
119.8880001,255.4629999,375.351
119.963,255.5919999,375.5549999
119.8150001,255.852,375.6670001
120.463,255.519,375.982
123.555,255.574,379.129
119.9259999,255.259,375.1849999
119.555,266.537,386.092
122.1299999,255.666,377.796
120.5919999,255.389,375.9809999
120.259,255.37,375.629
119.833,255.519,375.352
120.111,255.6110001,375.7220001
119.7409999,255.444,375.1849999
119.852,255.5550001,375.4070001
119.4810001,255.408,374.8890001
120.13,255.371,375.501
119.723,264,383.723
122.093,255.648,377.741
120.186,255.4070001,375.5930001
120.018,255.4810001,375.499
119.8699999,255.6110001,375.481
120.296,255.6490001,375.9450001
119.963,255.389,375.352
120.259,255.426,375.685
119.778,255.4079999,375.1859999
119.981,255.629,375.61
119.87,255.852,375.7220001
127.8889999,256.907,384.7959999
122.167,255.4260001,377.5930001
120.352,255.5369999,375.8889999
120.223,255.4810001,375.704
120.166,255.537,375.703
119.982,255.5550001,375.5370001
120.296,255.463,375.759
119.796,255.4819999,375.278
119.926,255.6300001,375.5560001
119.852,255.519,375.371
119.8890001,264.5740001,384.4630002
121.0189999,256.389,377.408
120.13,255.6850001,375.8150001
120.315,255.222,375.537
120.092,255.722,375.814
120.167,255.648,375.815
120.055,255.444,375.499
119.63,255.315,374.945
120.1670001,255.4820001,375.6490001
119.574,255.5560001,375.1300001
120.352,255.6859999,376.0379999
157.1299999,256.2220001,413.352
124.167,255.648,379.815
120.259,255.259,375.5180001
120.2220001,255.5740001,375.7960002
120.0930001,255.3710001,375.4640002
120.759,255.5179999,376.2769999
119.908,255.908,375.816
120.111,255.5000001,375.6110001
119.889,255.574,375.463
120.0190001,255.444,375.4630001
130.278,255.852,386.13
121,255.575,376.575
120.315,255.314,375.629
120.426,255.4069999,375.8329999
119.649,255.4070001,375.0560001
120.111,255.5,375.611
119.8699999,255.3710001,375.241
120.426,255.5,375.9259999
142.63,259.908,402.538
123.463,256.629,380.092
138.055,255.852,393.907
120.6479999,255.8149999,376.4629998
120.426,256.204,376.63
119.963,255.7409999,375.7039999
120.481,255.6110001,376.092
119.76,255.6110001,375.371
120.186,255.6109999,375.7969999
119.963,255.648,375.611
119.9450001,255.519,375.4640001
120.222,255.833,376.0549999
120.2039999,293.685,413.8889999
125.334,256.537,381.8710001
120.963,255.723,376.686
120.648,255.982,376.63
120.778,255.926,376.704
120.148,255.777,375.925
120.0180001,255.685,375.703
119.963,255.7409999,375.7039999
120.63,255.741,376.371
120.648,255.6109999,376.2589999
120.426,264.389,384.815
120.574,256,376.574
120.296,255.463,375.759
119.851,256.0739999,375.925
129.2960001,255.629,384.925
120.4260001,255.796,376.2220001
119.778,255.426,375.204
120.0739999,255.7600001,375.834
119.8149999,255.5,375.3149999
119.889,255.6119999,375.5009999
120.703,264.611,385.314
120.4069999,255.741,376.148
119.9450001,255.445,375.39
119.833,255.926,375.759
121.5369999,255.5560001,377.093
119.8330001,255.704,375.5370001
120.667,255.426,376.093
120.1299999,255.685,375.8149999
119.722,255.444,375.166
119.778,255.814,375.592
120.056,255.352,375.408
120.037,290.315,410.352
124.056,256.0930001,380.1490001
120.834,255.648,376.482
120.519,255.445,375.964
120.2589999,255.6850001,375.944
120.1490001,255.6110001,375.7600001
120.4260001,255.629,376.0550001
119.926,255.2780001,375.2040001
132.6300001,255.629,388.259
119.833,255.537,375.37
120.296,264.704,384.9999999
121.463,255.5929999,377.0559999
120.7590001,255.574,376.3330001
120.555,255.555,376.1099999
119.833,255.741,375.574
119.963,255.537,375.5
120.481,255.8150001,376.296
120.1480001,255.4629999,375.611
119.9440001,255.648,375.5920001
120.3329999,255.463,375.796
120.2779999,266,386.278
121.444,255.777,377.221
120.963,255.519,376.482
120.537,255.371,375.908
120.351,255.648,375.999
120.5369999,255.723,376.2599999
119.963,255.593,375.556
120.186,255.5000001,375.6860001
120.204,255.6850001,375.8890001
120.111,255.667,375.778
119.759,255.649,375.408
162.5369999,256.333,418.87
122.463,255.5560001,378.0190001
121.4820001,255.63,377.112
121.055,255.5560001,376.6110001
120.575,255.463,376.038
120.778,255.426,376.204
120.4070001,255.4069999,375.814
120.426,255.814,376.2399999
119.982,255.574,375.556
120.277,255.648,375.925
119.9449999,264.9439999,384.8889999
121.2220001,255.6860001,376.9080001
120.648,255.648,376.296
119.834,255.5560001,375.39
119.852,255.444,375.296
120.259,255.852,376.111
126.778,255.926,382.704
120.315,255.889,376.204
120.0559999,255.7399999,375.7959998
120.111,255.7409999,375.8519999
119.9439999,266.556,386.5
121.093,255.797,376.89
120.222,255.593,375.815
119.8709999,255.6850001,375.556
120.3520001,255.481,375.833
119.907,255.519,375.426
120.315,255.185,375.5
120.37,255.5,375.87
119.963,255.2780001,375.241
120.5919999,255.5000001,376.092
119.926,255.537,375.4630001
156.093,256.9630001,413.0560001
122.6109999,255.574,378.1849999
120.685,255.519,376.204
120.185,255.556,375.741
121.722,255.463,377.185
120.649,255.5,376.149
120.4069999,255.667,376.074
119.9999999,255.2780001,375.278
120.648,255.463,376.111
119.833,255.445,375.278
125.1670001,270.4630001,395.6300002
131.259,256.5000001,387.7590001
120.26,255.704,375.964
120.204,255.9630001,376.1670001
120.2410001,255.6659999,375.907
119.648,255.593,375.241
119.555,255.648,375.203
119.592,255.593,375.1850001
120.259,255.7590001,376.0180001
119.648,255.6110001,375.2590001
120.185,266.5,386.685
123.5560001,260.871,384.4270001
119.6850001,256.648,376.3330001
119.963,255.5369999,375.4999999
119.629,256.0739999,375.7029999
119.518,256.0189999,375.537
120.2779999,255.7040001,375.982
119.6659999,256.0930001,375.759
119.834,256.37,376.204
119.9630001,255.778,375.7410001
119.8149999,255.7969999,375.6119999
166.981,256.444,423.425
122.852,256.463,379.315
119.926,255.778,375.704
