Public Key gen UE(us),Shared Key gen UE(us),Total
114.166,315.074,429.24
115.371,314.741,430.112
114.592,326.1849999,440.777
120.2599999,316.778,437.0379999
117.111,315.759,432.8700001
114.833,316.3150001,431.1480001
115.371,315.556,430.927
115.704,315.481,431.185
115.223,314.315,429.5379999
114.926,314.926,429.852
115.9440001,315.463,431.4070001
115.37,328.13,443.5
119.2029999,316.277,435.48
115.7590001,314.611,430.3700001
115.2780001,316.019,431.2970001
114.444,314.408,428.852
115.167,315.981,431.148
116.167,316.148,432.315
115.111,314.667,429.778
115.185,314.87,430.055
115.667,357.0919999,472.759
124.26,319.1660001,443.4260001
118.3520001,314.925,433.2770001
115.759,315.796,431.555
117.241,313.889,431.13
115.519,315.759,431.2780001
154.2409999,343.204,497.445
128.056,319.9070001,447.9630001
118.333,315.593,433.926
140.4630001,319.963,460.4260001
141.3700001,317.3710001,458.7410001
116.7590001,315.722,432.4810001
115.9819999,315.611,431.5929999
116.2780001,315.667,431.9450001
116.888,315.1660001,432.054
114.407,315.463,429.8699999
115.111,315.8520001,430.9630001
116.018,331.074,447.0919999
120.4079999,320.074,440.4819999
117.037,315.074,432.111
117.167,316,433.167
115.6300001,315.3150001,430.9450002
115.7409999,316.759,432.5
115.5560001,315.2779999,430.834
116.0740001,314.7039999,430.778
115.8140001,313.612,429.4260001
115.852,368.6480001,484.5000001
125.981,320.611,446.592
118.4069999,317.4999999,435.9069999
115.7409999,316.4259999,432.1669999
115.574,315.6480001,431.2220001
116.889,316.352,433.241
115.981,316.4809999,432.4619999
115.778,316.537,432.315
115.9630001,314.722,430.6850001
130.944,347.037,477.981
148.759,335.018,483.777
122.797,320.204,443.001
119.426,318.7780001,438.204
118.851,315.852,434.703
117.796,315.87,433.666
116.222,317.9629999,434.1849999
115.6660001,315.963,431.6290001
116.9449999,314.185,431.1299999
117.7219999,330.889,448.6109999
124.37,321.019,445.389
119.9630001,316.1659999,436.129
115.759,315.63,431.389
115.593,318.185,433.778
115.5919999,315.759,431.351
115.1109999,315.463,430.5739999
116.2040001,316.703,432.907
115.9809999,315.444,431.4249999
115.574,427.445,543.019
126.5740001,322.389,448.9630001
119.1480001,317.223,436.3710001
116.611,316.463,433.0739999
117.056,316.389,433.445
117.519,314.611,432.13
117.111,315.4259999,432.5369999
116.982,316.185,433.167
116.944,315.815,432.759
146,326.741,472.741
123.703,317.352,441.055
165.592,317.352,482.9440001
117.592,318,435.592
116.5370001,316.87,433.4070001
115.648,315.834,431.4820001
115.5739999,314.759,430.3329999
115.611,316.741,432.352
115.685,329.759,445.444
120.889,317.407,438.296
116.0740001,316.13,432.204
115.389,315.0189999,430.4079999
116.9069999,316.481,433.3879999
120.704,315.2410001,435.945
115.908,315.389,431.297
115.834,315.408,431.242
114.9999999,314.2959999,429.2959999
115.981,366.815,482.796
126.4819999,319.741,446.2229999
117.685,316.0369999,433.7219999
116.518,315.1669999,431.685
116.6110001,316.2959999,432.907
116.7410001,314.982,431.723
116.185,316.741,432.926
115.9259999,315.1670001,431.093
115.908,315.87,431.778
116.648,328.186,444.8340001
121.722,317.9070001,439.6290001
118.093,315.926,434.019
115.685,315.3700001,431.055
115.444,315.2400001,430.6840001
115.5370001,314.519,430.056
115.9999999,315.611,431.611
114.278,315.685,429.963
114.148,322.889,437.037
115.037,325.4259999,440.4629999
116.7409999,315.426,432.167
116.703,315.537,432.24
115.2039999,314.981,430.1849999
114.9999999,316.7589999,431.7589999
114.963,314.0920001,429.055
115.5370001,314.537,430.0740001
114.908,313.463,428.371
114.833,316.333,431.166
114.1299999,356.889,471.019
124.7599999,320.648,445.4079999
119.26,317.2409999,436.501
118.7410001,314.944,433.6850001
115.352,314.926,430.278
115.092,315.667,430.759
115.167,315.315,430.482
115.556,315.129,430.685
115.2220001,314.944,430.1660001
116.667,327.463,444.13
119.797,316.7220001,436.5190001
116.7590001,316.056,432.8150001
117.038,314.722,431.76
116.315,316,432.315
115.056,315.592,430.648
115.0180001,314.463,429.4810001
116.5739999,314.166,430.7399998
117.018,315.4999999,432.5179999
116.018,326.037,442.055
121.926,317.685,439.611
116.37,315.408,431.778
114.2030001,316.148,430.3510001
116.352,315.278,431.63
114.148,316.278,430.426
115.2780001,314.2769999,429.555
115.63,314.5740001,430.2040001
114.925,314.593,429.518
114.3339999,360.926,475.2599999
124.87,318.296,443.1660001
118.982,315.963,434.9450001
116.371,317.26,433.631
115.963,315.111,431.0739999
114.926,313.926,428.852
114.4260001,314.259,428.6850001
142.8700001,320.722,463.5920001
117.519,316.666,434.185
116.463,331.982,448.4450001
121.0739999,315.6299999,436.7039999
116.259,316.796,433.055
116.2589999,315.2229999,431.4819998
115.629,317.0369999,432.6659999
114.481,314.019,428.5
114.8699999,315.315,430.1849999
116.3330001,315.129,431.4620001
115.4079999,314.8329999,430.2409999
113.5919999,331.222,444.8139999
117.76,315.389,433.1489999
