Public Key gen UE(us),Shared Key gen UE(us),Total
21.01899997,79.40699999,100.426
20.76000004,79.22200001,99.98200005
20.66600001,79.16600003,99.83200005
20.94400003,79.00000003,99.94400006
21.167,79.16600003,100.333
20.98099998,79.70400003,100.685
20.74100001,79.12900003,99.87000004
20.88899998,79.07399998,99.96299997
20.98199997,79.42600001,100.408
20.50000001,78.92600001,99.42600002
20.66600001,79.29699996,99.96299997
21.11099997,79.148,100.259
20.963,79.40699999,100.37
21.03700001,146.149,167.186
25.75999997,88.20300002,113.963
21.18499998,80.31499999,101.5
20.88900004,79.63000002,100.5190001
20.963,79.40699999,100.37
20.667,79.48199999,100.149
20.66599995,79.24099998,99.90699994
20.64800003,79.23999999,99.88800002
20.425,79.74099998,100.166
20.50000001,79.07399998,99.57399999
21.27800002,80.518,101.796
20.796,79.46300002,100.259
20.90800001,79.352,100.26
20.44500002,79.03700003,99.48200005
20.667,79.42500002,100.092
20.68499998,79.14899999,99.83399997
20.88900004,79.40699999,100.296
20.38899999,79.55599995,99.94499993
20.81499997,79.148,99.96299997
20.49999995,79.33400002,99.83399997
20.75899999,80.63000001,101.389
20.55599998,79.77799999,100.334
20.73999997,79.37100003,100.111
20.463,79.59300001,100.056
20.83300001,79.33299997,100.166
20.38899999,79.64899999,100.038
20.75999998,79.53699998,100.297
20.62999999,79.37000004,100
20.57399996,79.07399998,99.64799995
20.55600004,79.59300001,100.149
20.50000001,79.07399998,99.57399999
20.92599999,79.481,100.407
21.18500004,80.26,101.445
20.463,79.42600001,99.88900001
21.05499999,79.16600003,100.221
20.72199999,79.03699998,99.75899997
20.87000001,171.593,192.463
25.09200004,81.57399998,106.666
21.37000001,80.148,101.518
20.98200002,79.96299996,100.945
20.81500003,80.79699995,101.612
21.90700002,81.22200001,103.129
21.167,79.50000003,100.667
20.72199999,80.07499997,100.797
20.86999996,80.16700002,101.037
21.05500005,83.83300002,104.8880001
21.27800002,79.44499998,100.723
20.86999996,79.648,100.518
20.88899998,78.88800002,99.777
20.85099999,80.148,100.999
20.68499998,79.66699997,100.3519999
21,79.981,100.981
21.20299996,79.648,100.851
20.61100002,79.70400003,100.3150001
21.167,79.81500005,100.982
20.72199999,79.90699999,100.629
21.77799996,79.96300002,101.741
20.57400002,79.185,99.75900002
20.81500003,81.66700002,102.482
20.50000001,79.352,99.85200001
20.98099998,79.26000001,100.241
20.259,79.27800004,99.53700004
20.963,80.33299997,101.296
20.44500002,80.09299995,100.538
20.92599999,79.185,100.111
20.70299996,80.31499999,101.018
20.74100001,79.24000005,99.98100006
20.463,79.53699998,99.99999997
20.61099997,79.352,99.96299997
51.01900001,82.46300001,133.482
21.5,97.68499996,119.185
21.79699999,81.64799999,103.445
21.57400002,79.66700002,101.241
20.796,79.74100004,100.537
20.85199998,83.222,104.074
20.85200003,79.61099999,100.463
20.64900002,79.20299998,99.85200001
20.50000001,79.481,99.98100001
20.70400001,79.556,100.26
20.70399995,79.09300001,99.79699996
21.296,82.37000003,103.666
20.463,79.24099998,99.70399998
20.83300001,79.22200001,100.055
20.75899999,78.94400005,99.70300005
20.64799997,79.25899996,99.90699994
20.37100001,79.11099999,99.482
20.834,79.685,100.519
20.70400001,79.31499999,100.019
20.62900001,79.22200001,99.85100002
20.72199999,78.852,99.57399999
20.92599999,78.87000004,99.79600003
20.83300001,81.36999998,102.203
20.77800002,79.685,100.463
20.22200005,79.556,99.77800005
20.75899999,91.25899999,112.018
21.167,79.46300002,100.63
20.74100001,79.33400002,100.075
20.44399997,79.33299997,99.77699995
20.62999999,79.03700003,99.66700003
20.20400001,79.352,99.55600001
20.64800003,79.87100003,100.5190001
20.75999998,79.74099998,100.501
21.03700001,79.148,100.185
20.57400002,79.11099999,99.68500001
20.57399996,79.29600002,99.86999999
20.592,78.81499999,99.40699999
20.796,123,143.796
23.38900003,84.31499998,107.704
21.68600003,80.352,102.038
21,83.18499999,104.185
21.334,80.03699998,101.371
20.62999999,79.481,100.111
20.75899999,79.33400002,100.093
20.35099999,79.36999998,99.72099997
20.75899999,79.00000003,99.75900002
20.53700001,79.37099997,99.90799998
21.11099997,79.49999997,100.6109999
20.64800003,79.33400002,99.98200005
21.038,81.70400002,102.742
20.667,79.314,99.98100001
34.12999996,80.03699998,114.1669999
20.94399997,79.25900002,100.203
20.92599999,79.40700004,100.333
20.87000001,79.44399999,100.314
20.94500002,79.40699999,100.352
20.296,79.42600001,99.72200002
20.796,79.18599999,99.98199999
20.51799999,80.07399998,100.592
20.87000001,79.88900001,100.759
20.81499997,78.70400003,99.519
20.81399998,80.49999997,101.3139999
20.38899999,79.352,99.74099999
20.463,78.99999997,99.46299997
20.75899999,78.90699999,99.66599998
20.62999999,79.01800001,99.648
20.35200004,79.019,99.37100003
20.85200003,79.46300002,100.3150001
20.22199999,80.66699996,100.889
20.90800001,79.148,100.056
20.51799999,79.46199997,99.97999996
20.75899999,79.38900001,100.148
20.50000001,79.66699997,100.167
20.88899998,92.44500001,113.334
21.167,80.22200001,101.389
21.14800003,80.72200001,101.87
20.53699995,79.40699999,99.94399994
21.31499997,80.00000003,101.315
20.75899999,80.852,101.611
20.81500003,79.57400004,100.3890001
20.50000001,79.37099997,99.87099997
21,79.74099998,100.741
20.35199998,78.68500001,99.03699998
20.98200002,80.64799999,101.63
20.72199999,80.14900004,100.871
20.61099997,79.40799998,100.0189999
20.463,78.96300002,99.42600002
21,79.019,100.019
20.90800001,79.26000001,100.168
21.092,80.57399998,101.666
20.57400002,80.20299998,100.777
20.55599998,79.185,99.74099999
20.592,79.24099998,99.83299998
20.85199998,79.31499999,100.167
21.14799997,79.49999997,100.6479999
29.59300002,95.982,125.575
21.87000001,79.83300003,101.703
20.94400003,84.66699995,105.611
20.51899997,79.22200001,99.74099999
21.25899999,78.96300002,100.222
20.463,80.01899999,100.482
21.05499999,79.59299995,100.6479999
20.59299999,82.27799998,102.871
20.83300001,79.46300002,100.296
20.03700001,79.05500001,99.09200003
20.55600004,79.223,99.77900004
20.14899997,79.09300001,99.24199998
20.92599999,93.92599998,114.852
21.64800003,82.07400003,103.7220001
21.18499998,81.94399999,103.129
20.85200003,79.27799999,100.13
21.05600004,79.20299998,100.259
20.51899997,79.18599999,99.70499997
20.76000004,79.55500001,100.3150001
20.62999999,79.48200005,100.112
20.74100001,79.70399997,100.445
20.64800003,81.14799999,101.796
20.72199999,79.51800001,100.24
20.79699999,79.53700003,100.334
20.90700002,79.88900001,100.796
20.61100002,79.25900002,99.87000004
20.94399997,79.61099999,100.555
21.25899999,80.73999999,101.999
21.12999999,79.46300002,100.593
20.50000001,79.556,100.056
20.31500003,79.05499996,99.36999999
20.44500002,79.09199996,99.53699998
20.72299998,78.96300002,99.686
20.40800001,80.981,101.389
20.94500002,78.88900001,99.83400003
20.296,78.94499998,99.24099999
20.463,79.13000002,99.59300002
20.667,79.09200002,99.75900002
20.70400001,81.33400001,102.038
20.40700002,79.86999998,100.277
20.72199999,79.94399999,100.666
20.55600004,80.22200001,100.778
20.64800003,79.46299996,100.111
